"final_id","review_id","extension","source_top_folder","relative_path","classification","risk_tier","bytes","blocked_reason","owner_decision","owner_notes","final_action","final_writer_mode","final_safe_copy_allowed","final_writer_ready","source_file_copied","keyboard_output_generated","usb_write","hardware_load","deploy","payment"
"V1713-F0239","V1712-R0239",".pcm","sar.SET","sar.SET\PCM\RAM77.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2258324","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0240","V1712-R0240",".pcm","sar.SET","sar.SET\PCM\RAM78.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1643401","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0241","V1712-R0241",".pcm","sar.SET","sar.SET\PCM\RAM79.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1953674","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0242","V1712-R0242",".pcm","sar.SET","sar.SET\PCM\RAM80.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1821451","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0243","V1712-R0243",".pcm","sar.SET","sar.SET\PCM\RAM81.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2898977","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0244","V1712-R0244",".pcm","sar.SET","sar.SET\PCM\RAM82.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1649618","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0245","V1712-R0245",".pcm","sar.SET","sar.SET\PCM\RAM83.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2059079","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0246","V1712-R0246",".pcm","sar.SET","sar.SET\PCM\RAM84.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2140754","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0247","V1712-R0247",".pcm","sar.SET","sar.SET\PCM\RAM85.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2075814","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0248","V1712-R0248",".pcm","sar.SET","sar.SET\PCM\RAM86.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2596803","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0249","V1712-R0249",".pcm","sar.SET","sar.SET\PCM\RAM87.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","3024325","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0250","V1712-R0250",".pcm","sar.SET","sar.SET\PCM\RAM88.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1829250","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0251","V1712-R0251",".pcm","sar.SET","sar.SET\PCM\RAM89.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1956771","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0252","V1712-R0252",".pcm","sar.SET","sar.SET\PCM\RAM90.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","3058875","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0253","V1712-R0253",".pcm","sar.SET","sar.SET\PCM\RAM91.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2328815","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0254","V1712-R0254",".pcm","sar.SET","sar.SET\PCM\RAM92.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2197581","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0255","V1712-R0255",".pcm","sar.SET","sar.SET\PCM\RAM93.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2100209","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0256","V1712-R0256",".pcm","sar.SET","sar.SET\PCM\RAM94.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2631154","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0257","V1712-R0257",".pcm","sar.SET","sar.SET\PCM\RAM95.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","4251732","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0258","V1712-R0258",".pcm","sar.SET","sar.SET\PCM\RAM96.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","3700130","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0259","V1712-R0259",".pcm","sar.SET","sar.SET\PCM\RAM97.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","3866196","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0260","V1712-R0260",".pcm","sar.SET","sar.SET\PCM\RAM98.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2860792","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0261","V1712-R0261",".pcm","sar.SET","sar.SET\PCM\RAM99.PCM","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2008717","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0262","V1712-R0262",".prf","sar.SET","sar.SET\PERFORM\BANK01.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","26387","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0263","V1712-R0263",".prf","sar.SET","sar.SET\PERFORM\BANK02.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","22420","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0264","V1712-R0264",".prf","sar.SET","sar.SET\PERFORM\BANK03.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","24679","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0265","V1712-R0265",".prf","sar.SET","sar.SET\PERFORM\BANK04.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","24427","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0266","V1712-R0266",".prf","sar.SET","sar.SET\PERFORM\BANK05.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","22723","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0267","V1712-R0267",".prf","sar.SET","sar.SET\PERFORM\BANK06.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","22328","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0268","V1712-R0268",".prf","sar.SET","sar.SET\PERFORM\BANK07.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","21596","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0269","V1712-R0269",".prf","sar.SET","sar.SET\PERFORM\BANK08.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","22182","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0270","V1712-R0270",".prf","sar.SET","sar.SET\PERFORM\BANK09.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","31835","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0271","V1712-R0271",".prf","sar.SET","sar.SET\PERFORM\BANK10.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","31370","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0272","V1712-R0272",".prf","sar.SET","sar.SET\PERFORM\BANK11.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","28564","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0273","V1712-R0273",".prf","sar.SET","sar.SET\PERFORM\BANK12.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","25703","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0274","V1712-R0274",".prf","sar.SET","sar.SET\PERFORM\BANK13.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","31453","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0275","V1712-R0275",".prf","sar.SET","sar.SET\PERFORM\BANK14.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","22598","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0276","V1712-R0276",".prf","sar.SET","sar.SET\PERFORM\BANK15.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","30112","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0277","V1712-R0277",".prf","sar.SET","sar.SET\PERFORM\BANK16.PRF","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","21718","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0278","V1712-R0278",".sbl","sar.SET","sar.SET\SONGBOOK\LISTDB.SBL","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2915","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0279","V1712-R0279",".sbd","sar.SET","sar.SET\SONGBOOK\SONGDB.SBD\BANK01.SBD","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","46514","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0280","V1712-R0280",".sbd","sar.SET","sar.SET\SONGBOOK\SONGDB.SBD\BANK02.SBD","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","47582","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0281","V1712-R0281",".sbd","sar.SET","sar.SET\SONGBOOK\SONGDB.SBD\BANK03.SBD","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","47913","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0282","V1712-R0282",".sbd","sar.SET","sar.SET\SONGBOOK\SONGDB.SBD\BANK04.SBD","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","47200","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0283","V1712-R0283",".sbd","sar.SET","sar.SET\SONGBOOK\SONGDB.SBD\BANK05.SBD","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","46636","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0284","V1712-R0284",".sbd","sar.SET","sar.SET\SONGBOOK\SONGDB.SBD\BANK06.SBD","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","51534","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0285","V1712-R0285",".sbd","sar.SET","sar.SET\SONGBOOK\SONGDB.SBD\BANK07.SBD","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2557","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0286","V1712-R0286",".pcg","sar.SET","sar.SET\SOUND\USER01.PCG","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","42631","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0287","V1712-R0287",".pcg","sar.SET","sar.SET\SOUND\USER02.PCG","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","42857","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0288","V1712-R0288",".pcg","sar.SET","sar.SET\SOUND\USER03.PCG","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","24772","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0289","V1712-R0289",".pcg","sar.SET","sar.SET\SOUND\USER04.PCG","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","12031","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0290","V1712-R0290",".pcg","sar.SET","sar.SET\SOUND\USERDK.PCG","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","113296","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0291","V1712-R0291",".sty","sar.SET","sar.SET\STYLE\FAVORITE01.STY","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1620547","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0292","V1712-R0292",".sty","sar.SET","sar.SET\STYLE\FAVORITE02.STY","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1313446","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0293","V1712-R0293",".sty","sar.SET","sar.SET\STYLE\FAVORITE03.STY","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","721337","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0294","V1712-R0294",".sty","sar.SET","sar.SET\STYLE\FAVORITE04.STY","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1371390","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0295","V1712-R0295",".sty","sar.SET","sar.SET\STYLE\FAVORITE05.STY","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","2669779","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0296","V1712-R0296",".sty","sar.SET","sar.SET\STYLE\FAVORITE06.STY","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1830145","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0297","V1712-R0297",".sty","sar.SET","sar.SET\STYLE\FAVORITE07.STY","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1997824","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0298","V1712-R0298",".sty","sar.SET","sar.SET\STYLE\FAVORITE08.STY","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1309764","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
"V1713-F0299","V1712-R0299",".sty","sar.SET","sar.SET\STYLE\FAVORITE09.STY","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","1309700","Source path is inside a keyboard .SET-style folder. Metadata review only.","KEEP_BLOCKED","Owner baseline decision: keep blocked. Metadata-only documentation allowed. No copy, no writer, no keyboard output.","FINAL_KEEP_BLOCKED","FINAL_OWNER_DECISION_WRITER","False","False","False","False","False","False","False","False"
